Chr Gene nSNPs nSims Start Stop Test Pvalue Best-SNP SNP-pvalue
"17" "ACAP1" 56 1e+05 7239847 7254793 115.784511336309 0.002749972500275 "rs12940336" 0.00563443
"17" "ACLY" 196 1e+06 40023178 40075272 632.816599226824 0.00151699848300152 "rs190217211" 4.03013999999989e-06
"17" "ACOX1" 192 1000 73937588 73975515 185.920414903943 0.37962037962038 "rs11077798" 0.00515383000000003
"17" "ACTG1" 48 1000 79476996 79479892 51.1153120896314 0.265734265734266 "rs1139405" 0.0309614
"17" "ADAM11" 108 1e+06 42836567 42859214 593.114610479711 1.999998000002e-05 "rs200695565" 1.28516999999998e-06
"17" "ADAP2" 128 1e+05 29248753 29286211 188.401733633083 0.0811491885081149 "rs559477470" 0.00537601
"17" "ADORA2B" 162 1e+06 15848230 15879210 412.800759730718 0.000782999217000783 "rs79990008" 1.58737999999998e-07
"17" "ADPRM" 65 1000 10600926 10614875 47.2029422855976 0.57042957042957 "rs146377569" 0.0923932000000007
"17" "AKAP10" 271 1000 19807764 19881169 236.398709873934 0.440559440559441 "rs140924246" 0.000232268000000006
"17" "ALDOC" 8 1e+05 26900132 26903951 16.6590629825798 0.044989550104499 "rs145061325" 0.00329488
"17" "ALKBH5" 132 1e+05 18086866 18113267 386.438647842564 0.002409975900241 "rs11871970" 0.00531251000000001
"17" "ALOX12" 70 1000 6899383 6914055 110.793163294085 0.113886113886114 "rs11571349" 0.00482713999999999
"17" "ALOX12B" 96 1e+06 7975953 7991021 286.090994118301 7.4999925000075e-05 "rs6503075" 0.000112536000000001
"17" "ALOX15" 75 1000 4534213 4544960 66.0559478207694 0.327672327672328 "rs11568110" 0.00571780999999999
"17" "ALOX15B" 78 1e+06 7942357 7952451 309.583670713023 4.1999958000042e-05 "rs11868273" 5.33432999999987e-06
"17" "ALOX15P1" 21 1e+06 6561037 6564701 138.848987364234 9.99999000001e-07 "rs9908147" 5.22035000000015e-11
"17" "ALYREF" 9 1e+05 79845710 79849462 16.2693143520566 0.012649873501265 "rs142460219" 0.0243809000000001
"17" "AMZ2" 42 1000 66244144 66253305 48.9364165286093 0.21978021978022 "rs184810904" 0.00304025
"17" "AMZ2P1" 25 1e+06 62962667 62971703 63.4682475574887 0.00112599887400113 "rs139043515" 0.000747274000000013
"17" "ANKFN1" 1400 1000 54230835 54560007 1401.76661979964 0.25974025974026 "rs137929723" 0.00120220999999999
"17" "ANKRD13B" 48 1e+06 27920526 27941779 183.795441862749 1.3999986000014e-05 "rs9911167" 1.05372999999998e-05
"17" "ANKRD13B" 48 1e+06 27920526 27941779 183.795441862749 2.2999977000023e-05 "rs9911167" 1.05372999999998e-05
"17" "ANKRD40" 61 1000 48770550 48785270 82.78261292384 0.128871128871129 "rs113060666" 0.00411594999999999
"17" "AOC2" 23 1e+05 40996608 41002724 40.0218580158536 0.00884991150088499 "rs141488195" 0.00798913999999999
"17" "AOC4P" 12 1000 41019161 41021234 11.6729408924787 0.195804195804196 "rs180855179" 0.0561229
"17" "AP2B1" 651 1e+05 33914281 34053436 1693.19195824251 0.003309966900331 "rs11656443" 0.000464760999999991
"17" "APOH" 103 1000 64208146 64225556 89.062017725298 0.510489510489511 "rs146160973" 0.00110534999999999
"17" "APPBP2" 288 1e+05 58520509 58603601 494.2455467558 0.031379686203138 "rs78975343" 4.18890001056844e-14
"17" "ARGFXP2" 5 1000 30477386 30478590 4.96717714487681 0.436563436563437 "rs569107446" 0.133765000000001
"17" "ARHGAP23" 449 1e+05 36584719 36668628 911.253044587153 0.00670993290067099 "rs8075324" 1.15536999999997e-05
"17" "ARHGAP44" 1207 1e+05 12692828 12894960 2151.88864504157 0.00756992430075699 "rs146222849" 0.00113307999999999
"17" "ARL16" 20 1e+05 79648223 79650954 45.6731770967084 0.040469595304047 "rs118120685" 0.0167113
"17" "ARL4D" 9 1e+06 41476352 41478504 39.0064120470027 0.000622999377000623 "rs12451473" 3.60844000000007e-05
"17" "ARL5C" 68 1e+05 37313146 37322414 172.920153814952 0.00750992490075099 "rs191864764" 3.88865999999995e-05
"17" "ARMC7" 97 1000 73106081 73126360 114.201545956981 0.196803196803197 "rs74843266" 3.65998999999993e-05
"17" "ARRB2" 48 1000 4613788 4624795 39.056154367868 0.558441558441558 "rs200424489" 0.0319484999999999
"17" "ASB16" 30 1e+05 42248073 42256451 70.2927159320271 0.022969770302297 "rs141590219" 0.00455019
"17" "ASB16-AS1" 40 1e+05 42253341 42264085 93.3840498873326 0.024009759902401 "rs149407929" 0.00154661000000001
"17" "ASGR1" 32 1e+05 7076750 7082883 63.0780831250474 0.0119998800012 "rs148267567" 0.000809879000000003
"17" "ASPSCR1" 189 1e+06 79935425 79975282 406.624169312012 0.000761999238000762 "rs58325247" 0.000475575999999989
"17" "ATAD5" 249 1e+05 29159022 29222295 557.699129969725 0.035119648803512 "rs139287151" 0.0165158
"17" "ATP1B2" 29 1e+06 7554253 7561089 87.3609777416761 6.2999937000063e-05 "rs1050540" 8.65465999999999e-07
"17" "ATP2A3" 250 1e+06 3827162 3867758 887.942822956141 0.000654999345000655 "rs145352101" 0.000146127000000001
"17" "ATP5G1" 10 1e+06 46970147 46973232 179.080280206804 9.99999000001e-07 "rs1800632" 8.73232999999991e-10
"17" "ATP5H" 41 1e+05 73034954 73043074 70.4521998384237 0.0557594424055759 "rs187690080" 0.00867481
"17" "ATP6V0A1" 202 1e+05 40610861 40674597 356.344758113819 0.00500994990050099 "rs181883532" 2.75639000000001e-05
"17" "ATPAF2" 62 1e+05 17921333 17942480 158.76802619277 0.00652993470065299 "rs80251201" 0.00497325
"17" "ATXN7L3" 22 1e+06 42269172 42275529 56.3463609364043 9.8999901000099e-05 "rs537585029" 0.000281799
"17" "AURKB" 23 1e+05 8108048 8113944 65.5523609353343 0.00239997600024 "rs3744783" 0.000503697999999998
"17" "AXIN2" 143 1e+05 63524682 63557740 301.601636640713 0.002889971100289 "rs182620782" 0.00131359000000002
"17" "B3GNTL1" 731 1000 80901666 81009686 928.693468800309 0.136863136863137 "rs76605898" 0.000406528000000007
"17" "BAHCC1" 381 1e+05 79373520 79433358 613.243799490036 0.00568994310056899 "rs560604706" 0.00118017999999997
"17" "BAIAP2-AS1" 38 1000 79002932 79008519 36.1398046893875 0.323676323676324 "rs537346059" 0.0486586000000005
"17" "BCL6B" 19 1000 6926368 6932961 22.9833501490759 0.272727272727273 "rs55794654" 0.0588207
"17" "BECN1" 38 1e+05 40962149 40976310 80.2953084666148 0.004729952700473 "rs138937709" 0.00169516
"17" "BHLHA9" 1 1000 1173857 1174565 2.54711297035069 0.111888111888112 "rs3951819" 0.110496
"17" "BIRC5" 97 1e+05 76210276 76221716 305.608032587103 0.00568994310056899 "rs147546691" 0.00179077
"17" "BLMH" 149 1000 28575212 28619184 172.647755415939 0.1998001998002 "rs117604849" 0.00328767999999999
"17" "BPTF" 590 1e+05 65821779 65980494 871.79130151963 0.0811091889081109 "rs186990227" 0.000364761999999997
"17" "BRIP1" 586 1e+05 59756546 59940920 1128.78759151592 0.014089859101409 "rs146720567" 3.24757999999992e-08
"17" "BTBD17" 30 1000 72352554 72357958 44.7100866915463 0.147852147852148 "rs201577547" 0.0315871000000002
"17" "BZRAP1" 117 1e+06 56402810 56431088 659.293409065652 9.99999000001e-07 "rs77434154" 7.83971000000021e-11
"17" "C17orf100" 8 1e+06 6555058 6556617 80.9404290671392 8.999991000009e-06 "rs4796533" 2.57620000000003e-07
"17" "C17orf102" 29 1000 32901141 32906388 27.0491641732114 0.428571428571429 "rs56322375" 0.00604073999999998
"17" "C17orf103" 78 1000 21142183 21156578 90.7696464696681 0.186813186813187 "rs11651892" 0.0147751000000001
"17" "C17orf104" 58 1e+06 42733761 42753165 216.681810221809 9.99999000001e-07 "rs77416189" 1.94670000000005e-08
"17" "C17orf105" 26 1000 41857802 41862054 32.4913016393491 0.177822177822178 "rs71382995" 0.00206457
"17" "C17orf107" 18 1e+05 4802947 4806227 49.2947016746432 0.002249977500225 "rs12942540" 0.00575518999999997
"17" "C17orf112" 7 1e+05 51062879 51065012 21.0838949422753 0.003109968900311 "rs12450084" 0.00462754000000002
"17" "C17orf47" 10 1e+06 56618947 56621733 99.270008055254 9.99999000001e-07 "rs6503867" 3.07701999999995e-09
"17" "C17orf49" 11 1000 6918055 6920843 14.8188339737624 0.14985014985015 "rs14309" 0.119860000000002
"17" "C17orf50" 17 1000 34087915 34092098 22.0193915409265 0.174825174825175 "rs587665495" 0.0387338
"17" "C17orf51" 75 1000 21431570 21454941 100.27893797686 0.154845154845155 "rs34529757" 0.0172234
"17" "C17orf53" 72 1e+05 42219273 42239844 130.070800920371 0.030029699703003 "rs564847930" 0.000198613999999998
"17" "C17orf58" 7 1000 65987214 65989765 6.71661904120652 0.327672327672328 "rs190313223" 0.126047999999999
"17" "C17orf59" 7 1e+05 8091650 8093564 16.0629798893858 0.02619973800262 "rs8531" 0.00179242000000001
"17" "C17orf64" 37 1e+05 58499864 58508787 57.0355662574035 0.0850391496085039 "rs187856252" 0.00061860000000001
"17" "C17orf67" 203 1000 54869273 54911256 210.652724043285 0.315684315684316 "rs147684642" 0.00940221000000003
"17" "C17orf70" 79 1000 79506910 79519429 72.7015388776624 0.443556443556444 "rs3924327" 0.00854495999999999
"17" "C17orf74" 7 1e+05 7328934 7330886 20.6738926952108 0.002079979200208 "rs72842820" 0.00123450000000003
"17" "C17orf75" 30 1e+05 30655459 30669228 75.6040036008424 0.003189968100319 "rs72811100" 6.93809000000007e-05
"17" "C17orf77" 54 1000 72581056 72590348 48.4857476448457 0.41958041958042 "rs545479879" 0.0431181000000002
"17" "C17orf78" 68 1000 35732984 35749662 69.612381811565 0.2997002997003 "rs829155" 0.0384609000000001
"17" "C17orf82" 5 1e+06 59489111 59490641 146.101032947693 9.99999000001e-07 "rs11871637" 1.22067000000002e-18
"17" "C17orf85" 200 1e+05 3710044 3749545 276.146689724177 0.0760592394076059 "rs9907377" 0.0043849
"17" "C17orf89" 13 1e+06 79213110 79215098 52.3642949898752 1.0999989000011e-05 "rs2659009" 0.00119635000000003
"17" "C17orf96" 8 1000 36827958 36831187 4.32071172040121 0.809190809190809 "rs76756126" 0.187004
"17" "C17orf97" 23 1e+05 260117 264457 43.5942103586612 0.050119498805012 "rs145640232" 0.00159448000000001
"17" "C17orf98" 26 1000 36991340 36997642 33.9171739914769 0.212787212787213 "rs12937167" 0.0185964000000001
"17" "C17orf99" 143 1e+05 76142433 76162364 233.830514669911 0.040809591904081 "rs35998404" 0.00431907000000002
"17" "C1QBP" 42 1e+05 5336098 5342471 64.258206364554 0.0748292517074829 "rs9898942" 0.0172237999999999
"17" "C1QL1" 36 1e+05 43037060 43045644 94.8569281074091 0.010379896201038 "rs80350164" 5.32709e-08
"17" "C1QTNF1-AS1" 41 1000 77015290 77023737 25.68112564684 0.648351648351648 "rs562159505" 0.0389143999999999
"17" "CA4" 42 1000 58227301 58236906 48.2479470580292 0.242757242757243 "rs138164477" 0.0178148
"17" "CACNA1G" 287 1000 48638428 48704832 297.094577612907 0.263736263736264 "rs145311380" 0.00166748
"17" "CACNA1G-AS1" 24 1000 48633567 48639469 33.0684144592403 0.14985014985015 "rs198536" 0.0121479
"17" "CACNG1" 58 1000 65040651 65052911 67.6477996720206 0.217782217782218 "rs78461506" 9.36719999999989e-05
"17" "CACNG4" 416 1000 64960979 65029518 492.273585031023 0.138861138861139 "rs78933683" 0.000272608999999997
"17" "CACNG5" 38 1000 64873390 64881395 27.3801503855354 0.732267732267732 "rs186931611" 0.0088636
"17" "CALCOCO2" 128 1e+06 46908349 46942607 641.176424424106 0.000248999751000249 "rs7207087" 1.07579999999999e-06
"17" "CANT1" 121 1000 76987797 77005899 87.3425732934853 0.691308691308691 "rs548806757" 0.000927961999999992
"17" "CASC17" 637 1000 69093914 69198320 478.888659760563 0.584415584415584 "rs143561118" 0.000849023999999977
"17" "CASC3" 109 1e+05 38296506 38328431 172.704714049024 0.0646993530064699 "rs145978097" 2.40330999999994e-05
"17" "CBX4" 23 1000 77806954 77813213 30.0784143802793 0.13986013986014 "rs77447679" 0.00583526
"17" "CBX8" 15 1e+05 77768175 77770915 25.3356325997065 0.034889651103489 "rs149089736" 0.0115398
"17" "CCDC103" 16 1e+05 42977079 42981047 49.8701249696918 0.00602993970060299 "rs2277616" 0.00725821999999999
"17" "CCDC137" 63 1e+05 79633760 79640936 141.470334472884 0.043269567304327 "rs201612672" 0.0150017000000001
"17" "CCDC144A" 205 1000 16593638 16678311 161.056803368555 0.606393606393606 "rs200769219" 0.0117936999999999
"17" "CCDC144B" 151 1e+05 18441114 18528930 195.252151264556 0.051079489205108 "rs375680702" 0.00185819
"17" "CCDC144CP" 251 1e+05 20224486 20305504 390.264685598331 0.048319516804832 "rs558032952" 0.00348787000000002
"17" "CCDC144NL" 187 1000 20766707 20799453 124.674083433392 0.831168831168831 "rs191038456" 0.0175012999999999
"17" "CCDC182" 4 1e+05 55821841 55822690 10.9766280452619 0.0744592554074459 "rs12451748" 0.0579189000000001
"17" "CCDC42" 78 1e+05 8633245 8648154 154.902293574154 0.0498595014049859 "rs9895426" 0.00191875999999999
"17" "CCDC43" 25 1e+05 42754804 42767165 45.5418591824973 0.011319886801132 "rs17627539" 0.00235375
"17" "CCDC47" 104 1e+06 61822609 61851088 500.527646165514 0.000320999679000321 "rs75646162" 1.38229000000003e-11
"17" "CCDC57" 696 1e+05 80059345 80170689 2136.80875622234 0.021049789502105 "rs113847416" 3.53085999999992e-07
"17" "CCL1" 16 1000 32687346 32690252 8.72071363212332 0.782217782217782 "rs529432294" 0.234651999999999
"17" "CCL11" 12 1000 32612686 32615199 14.8834111917387 0.258741258741259 "rs41274294" 0.0324534000000001
"17" "CCL13" 12 1000 32683470 32685629 10.6713323381751 0.365634365634366 "rs571161215" 0.0304859999999999
"17" "CCL14" 15 1e+05 34310691 34313764 27.5275617204675 0.0914790852091479 "rs41341749" 0.0329708000000001
"17" "CCL15" 23 1000 34324617 34329084 26.4842868452314 0.238761238761239 "rs138438750" 0.00934996999999998
"17" "CCL15-CCL14" 108 1000 34310691 34329084 127.350042410153 0.21978021978022 "rs138438750" 0.00934996999999998
"17" "CCL16" 35 1000 34303534 34308523 47.6523579163288 0.134865134865135 "rs185805421" 0.0018083
"17" "CCL18" 32 1000 34391642 34398841 36.2506702147934 0.24975024975025 "rs2015052" 0.0166238
"17" "CCL2" 8 1e+05 32582295 32584220 15.4543138142431 0.0655093449065509 "rs536851983" 0.0190839999999999
"17" "CCL23" 29 1000 34340095 34345005 33.4390894703432 0.273726273726274 "rs7222703" 0.0553873000000002
"17" "CCL3" 15 1000 34415602 34417506 17.7863042055147 0.196803196803197 "rs544115778" 0.0189282
"17" "CCL4" 14 1000 34431219 34433014 23.5443091413965 0.11988011988012 "rs566304148" 0.000257626000000002
"17" "CCL5" 30 1000 34198495 34207377 27.2512462455863 0.364635364635365 "rs55846484" 0.00955256000000002
"17" "CCL7" 6 1000 32597234 32599261 7.06196191461588 0.222777222777223 "rs143597570" 0.100779
"17" "CCL8" 10 1000 32646065 32648421 6.82540010205239 0.654345654345654 "rs116333519" 0.0860261000000009
"17" "CCR10" 3 1e+05 40831419 40833845 6.5198613842508 0.011229887701123 "rs4793098" 0.0131826
"17" "CCR7" 42 1e+05 38710021 38721736 63.0381518168808 0.0592494075059249 "rs377338298" 0.000596719000000001
"17" "CCT6B" 121 1000 33254877 33288528 106.590325883659 0.453546453546454 "rs182850586" 0.0180298
"17" "CD300A" 126 1e+05 72462521 72480937 205.191609913196 0.0599694003059969 "rs1879967" 0.00818936000000001
"17" "CD300C" 27 1000 72537204 72542310 21.648100868869 0.520479520479521 "rs541591271" 0.00924507000000001
"17" "CD300E" 80 1000 72606021 72619897 52.1879839371757 0.765234765234765 "rs375831580" 0.00293015
"17" "CD300LB" 50 1000 72517312 72527613 57.1728514939268 0.242757242757243 "rs202114723" 0.00369036999999998
"17" "CD300LD" 68 1000 72576110 72588370 68.2257143364817 0.306693306693307 "rs142097331" 0.00461137
"17" "CD300LF" 82 1000 72690446 72709139 98.2759556438748 0.147852147852148 "rs188905718" 0.00344460999999999
"17" "CD7" 9 1000 80272745 80275480 4.70630616305857 0.789210789210789 "rs113733263" 0.129448999999999
"17" "CD79B" 18 1e+06 62006097 62009704 90.9084075431413 0.000208999791000209 "rs7921" 8.82836000000022e-05
"17" "CD79B" 18 1e+06 62006097 62009704 90.9084075431413 0.000217999782000218 "rs7921" 8.82836000000022e-05
"17" "CDC27" 288 1e+06 45195310 45266665 1879.26574979527 9.99999000001e-07 "rs117953218" 1.63832e-20
"17" "CDC42EP4" 163 1000 71279762 71308143 144.654021676443 0.493506493506494 "rs554954399" 0.000550579000000009
"17" "CDC6" 35 1000 38444145 38459413 23.7663987982321 0.707292707292707 "rs577419491" 0.0672976999999997
"17" "CDK12" 298 1000 37617763 37690818 404.728285427855 0.121878121878122 "rs138623635" 5.97861000000007e-05
"17" "CDK3" 22 1000 73996986 74002080 28.7918202371582 0.117882117882118 "rs532796669" 0.00265662000000001
"17" "CDK5R1" 7 1000 30814104 30818271 5.63684883059404 0.524475524475524 "rs118075579" 0.197713
"17" "CDR2L" 62 1000 72983726 73001892 82.888039793055 0.146853146853147 "rs117639581" 0.0392645
"17" "CDRT15" 5 1e+05 14139172 14140150 8.22032337927144 0.041429585704143 "rs199580600" 0.103943
"17" "CDRT15L2" 1 1000 20483036 20484224 0.0813583406039172 0.777222777222777 "rs150637113" 0.775465
"17" "CDRT15P1" 1 1000 13927814 13928915 0.318673359660626 0.582417582417582 "rs182096237" 0.572406
"17" "CDRT15P2" 5 1000 15668016 15669003 11.6136340716456 0.10989010989011 "rs935147" 0.0682951999999998
"17" "CDRT4" 133 1000 15339331 15370925 94.7293856306066 0.6003996003996 "rs539448541" 0.00866721999999994
"17" "CDRT7" 11 1000 14934291 14935274 21.0314604490768 0.130869130869131 "rs182027727" 0.105217
"17" "CDRT8" 9 1000 15008301 15009504 1.16285643204676 0.97002997002997 "rs572484792" 0.337366
"17" "CENPV" 32 1e+05 16245847 16256812 114.209634102254 0.00684993150068499 "rs147450654" 2.62741999999996e-05
"17" "CEP131" 261 1e+05 79163392 79196751 600.436835710026 0.002349976500235 "rs142080609" 1.51335000000003e-05
"17" "CEP95" 119 1000 62503157 62534062 153.898139668544 0.118881118881119 "rs149800613" 0.00033290499999999
"17" "CHAD" 19 1000 48541852 48546227 19.1575768199277 0.212787212787213 "rs117155267" 0.00847754000000002
"17" "CHMP6" 59 1000 78965640 78973933 52.4787027852551 0.288711288711289 "rs72850584" 0.00736631000000004
"17" "CHRNB1" 52 1e+05 7348405 7360932 173.990425468038 0.001959980400196 "rs56074046" 2.53140000000006e-06
"17" "CHRNE" 39 1e+05 4801063 4806369 98.5617332439538 0.00369996300037 "rs12942540" 0.00575518999999997
"17" "CISD3" 20 1000 36886509 36891858 18.7422962401351 0.437562437562438 "rs140385765" 0.0214619999999999
"17" "CLEC10A" 36 1e+05 6977855 6983600 55.5837483914207 0.0759892401075989 "rs148704673" 0.00209672
"17" "CLTC" 271 1e+05 57697049 57774317 818.477829889346 0.002609973900261 "rs372016481" 1.73900001278884e-14
"17" "CLUH" 95 1e+05 2592679 2614927 139.774220850848 0.0580394196058039 "rs187952908" 0.00219139
"17" "CNP" 39 1e+05 40118758 40129754 85.0501902848497 0.00650993490065099 "rs78705094" 0.000107616999999999
"17" "CNTD1" 25 1e+05 40950853 40963605 69.2114964983362 0.002049979500205 "rs143637156" 1.34909e-05
"17" "CNTNAP1" 55 1e+06 40834631 40852011 183.792134378907 0.000278999721000279 "rs1973522" 0.000221528999999998
"17" "CNTROB" 91 1000 7835441 7853237 116.232607505889 0.168831168831169 "rs559717080" 0.00449748999999999
"17" "COA3" 3 1e+05 40949635 40950743 6.04813877613356 0.013679863201368 "rs61757406" 0.0169563
"17" "COASY" 10 1e+05 40714091 40718299 29.0955607876591 0.011849881501185 "rs615942" 0.00950233
"17" "COG1" 70 1000 71189172 71204645 112.545319786167 0.108891108891109 "rs181263263" 0.0182932000000001
"17" "COIL" 125 1e+05 55015560 55038411 272.387050690122 0.001449985500145 "rs150641228" 1.54361999999997e-05
"17" "COL1A1" 86 1000 48261456 48279000 100.320380504214 0.186813186813187 "rs144911083" 0.00279911000000001
"17" "COPRS" 29 1e+05 30178883 30186326 46.6394905520418 0.046009539904601 "rs74391821" 0.00788842000000002
"17" "COPZ2" 44 1e+05 46103532 46115168 91.2681354542882 0.00758992410075899 "rs12940701" 0.0102395
"17" "CORO6" 16 1e+06 27941773 27948441 70.4458276629765 6.2999937000063e-05 "rs8075441" 8.24460999999993e-06
"17" "COX10" 702 1e+05 13972718 14111996 1090.53664079097 0.027489725102749 "rs72816644" 0.000692086000000004
"17" "COX10-AS1" 273 1000 13932608 13972775 236.257520209352 0.486513486513487 "rs552200316" 0.00599543000000002
"17" "CPSF4L" 71 1000 71244587 71258019 88.7971247175526 0.176823176823177 "rs182894284" 0.0144604
"17" "CRK" 223 1e+06 1324646 1359561 903.208974261511 1.0999989000011e-05 "rs12941318" 6.77252e-07
"17" "CRLF3" 213 1e+05 29109701 29151778 587.614260695805 0.030269697303027 "rs150772390" 0.000679798000000004
"17" "CRYBA1" 28 1e+05 27573874 27581502 84.4981930868859 0.002719972800272 "rs17727765" 6.72077999999993e-05
"17" "CSF3" 13 1000 38171613 38174066 14.5246100624077 0.322677322677323 "rs146890554" 0.0325843999999999
"17" "CSH1" 2 1000 61972267 61974021 4.13051065548483 0.132867132867133 "rs61764002" 0.0500518
"17" "CSH2" 8 1e+05 61949371 61951089 14.1620731096679 0.0943290567094329 "rs373240475" 0.0748754999999999
"17" "CSHL1" 16 1e+06 61986964 61988618 65.3191370151889 0.000300999699000301 "rs2006122" 9.65805999999983e-05
"17" "CTC1" 107 1e+06 8128138 8151413 452.291785173775 3.6999963000037e-05 "rs140388689" 1.26535000000003e-05
"17" "CTNS" 212 1000 3539761 3566397 149.495842777417 0.604395604395604 "rs536760581" 0.0188802999999999
"17" "CWC25" 103 1000 36956686 36981603 100.48146155799 0.337662337662338 "rs138003729" 0.00677017999999997
"17" "CYB5D1" 17 1e+05 7761063 7765600 31.9389631513174 0.020569794302057 "rs200735519" 0.00892934999999999
"17" "CYGB" 49 1e+05 74523429 74533987 89.5754395939708 0.002309976900231 "rs573403461" 0.00800774000000002
"17" "DBIL5P" 16 1e+05 655572 658576 51.6284600598456 0.01029989700103 "rs12944917" 0.00139354000000004
"17" "DCAF7" 134 1e+06 61627795 61671642 413.021319365075 0.000137999862000138 "rs72845888" 2.35185000000003e-10
"17" "DCXR" 13 1000 79993756 79995573 12.4577112982719 0.35964035964036 "rs202081300" 0.020012
"17" "DDX42" 181 1e+06 61851548 61896677 820.485277782386 0.000256999743000257 "rs72848751" 1.47091999999999e-10
"17" "DDX5" 40 1e+06 62494373 62502484 117.418281997475 0.00133899866100134 "rs1991401" 0.000105583999999999
"17" "DDX52" 128 1e+05 35969789 36003493 183.404019572795 0.0738292617073829 "rs141457984" 0.000262022999999999
"17" "DERL2" 56 1e+06 5377612 5389494 218.554914535319 4.6999953000047e-05 "rs1805453" 5.49666999999988e-05
"17" "DGKE" 167 1000 54911459 54946036 148.097474535929 0.392607392607393 "rs143593154" 0.00788842000000002
"17" "DHRS11" 31 1000 34948225 34957233 42.5965656022892 0.121878121878122 "rs143457946" 0.0704125
"17" "DHRS13" 18 1e+05 27224798 27230089 33.7162704999983 0.026649733502665 "rs4795473" 0.00182814
"17" "DHRS7B" 215 1000 21030240 21095285 204.762078612969 0.318681318681319 "rs376927779" 0.00370842999999999
"17" "DHRS7C" 115 1000 9674750 9694614 125.612908749174 0.252747252747253 "rs117819061" 0.00482170000000002
"17" "DHX33" 138 1e+06 5344231 5372380 343.047908629963 0.00108299891700108 "rs1805430" 6.78218999999995e-05
"17" "DHX40" 106 1e+05 57642885 57685713 270.975356359477 0.001309986900131 "rs201871572" 1.45895000000003e-08
"17" "DHX58" 56 1000 40253421 40264751 76.9904649266645 0.107892107892108 "rs35118457" 0.0249470999999999
"17" "DHX8" 153 1e+05 41561333 41601680 252.492827114283 0.0683493165068349 "rs111703891" 0.000210722000000003
"17" "DLX3" 38 1000 48067368 48072588 44.2222799679539 0.253746253746254 "rs142563930" 0.00272195000000001
"17" "DNAH17-AS1" 156 1e+05 76480991 76499138 242.755817990073 0.043179568204318 "rs74001373" 0.00086000299999998
"17" "DNAH2" 561 1e+05 7623038 7737058 1106.18378595035 0.00379996200038 "rs117646332" 1.88782000000001e-10
"17" "DNAI2" 239 1000 72270385 72311023 181.635180419746 0.63036963036963 "rs192589260" 0.00402921000000002
"17" "DOC2B" 131 1000 6010 31421 179.716444102431 0.137862137862138 "rs112703993" 0.00321988000000002
"17" "DPH1" 67 1000 1933430 1946725 85.4914680603261 0.122877122877123 "rs546866863" 0.0120157
"17" "DPRXP4" 1 1000 29302352 29303017 0.103291413625046 0.76023976023976 "rs67257819" 0.747915
"17" "DRG2" 75 1e+05 17991180 18011299 187.505925995614 0.00703992960070399 "rs4925139" 0.000598494000000008
"17" "DUS1L" 29 1000 80015747 80023697 27.5288566221993 0.366633366633367 "rs187977335" 0.0172286
"17" "DUSP14" 101 1000 35849950 35873588 83.6549525997152 0.508491508491508 "rs556743440" 0.00394921000000003
"17" "DUSP3" 63 1000 41843488 41856368 94.9262476194302 0.102897102897103 "rs73987085" 0.000856583999999987
"17" "DVL2" 29 1e+06 7128660 7137863 375.912531230434 9.99999000001e-07 "rs222836" 1.58416e-13
"17" "DYNLL2" 22 1e+06 56160779 56167618 67.9458616705927 0.000166999833000167 "rs77154762" 6.52004000000004e-08
"17" "EFNB3" 29 1e+05 7608519 7614693 58.04244091562 0.011039889601104 "rs537568740" 0.00281923
"17" "EIF1" 9 1e+05 39845126 39847898 17.3828152368123 0.014959850401496 "rs145956624" 0.000266201
"17" "EIF4A1" 33 1e+06 7476023 7482324 196.798185938744 9.99999000001e-07 "rs2270341" 3.71279000000057e-12
"17" "EIF4A3" 73 1e+05 78109012 78120982 212.950433316405 0.002349976500235 "rs72850898" 7.56641000000008e-05
"17" "ELAC2" 235 1e+05 12894928 12921381 470.819033938837 0.0731592684073159 "rs146059304" 0.00056245799999999
"17" "EMC6" 3 1000 3572016 3572963 3.00842101360104 0.385614385614386 "rs117218948" 0.118389
"17" "EME1" 44 1000 48450580 48458820 59.6595934527923 0.174825174825175 "rs201338741" 0.0335738
"17" "ENGASE" 112 1e+05 77071018 77084685 211.400706209109 0.024129758702413 "rs3744189" 0.00684668000000003
"17" "ENO3" 17 1e+05 4854383 4860426 28.2651104945624 0.0612293877061229 "rs548491100" 0.0196861
"17" "ENPP7" 72 1000 77704864 77716021 75.566618051135 0.275724275724276 "rs145692528" 0.00197778999999999
"17" "ENTHD2" 59 1e+06 79202076 79212891 238.501755226187 2.8999971000029e-05 "rs2292183" 0.000629998999999997
"17" "EPN2" 364 1000 19140689 19240028 429.189241659546 0.18981018981019 "rs146048651" 0.00309812999999999
"17" "EPN2-AS1" 33 1000 19199908 19209574 29.9967760238926 0.511488511488511 "rs3785783" 0.118692
"17" "EPN2-IT1" 12 1000 19174705 19177701 16.9538619515594 0.142857142857143 "rs536252257" 0.0503083000000002
"17" "EPN3" 67 1000 48610047 48621111 81.1787299743557 0.146853146853147 "rs141864171" 0.00897429000000001
"17" "EPX" 50 1e+05 56270088 56282535 81.4998490687033 0.038369616303837 "rs35223829" 0.000299515999999997
"17" "ERAL1" 21 1000 27182042 27188072 13.8583788226647 0.559440559440559 "rs539586940" 0.0233884
"17" "ERN1" 303 1e+05 62120389 62207502 616.181813068646 0.00952990470095299 "rs73992949" 2.20627999999998e-05
